"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "y"
"1" 3.64234982756898 1.1854820442386 4.05310617177747 4.63664628681727 1.37367116869427 3.78719013300724 2.19255777890794 1.66724057751708 1.94441564381123 3.02634821855463 4.53902091016062 1.04053674964234 1.13559008110315 3.89402042957954 4.57699801307172 1.88510420848615 4.75596899632365 0.822035557357594 0.636805854737759 1.41973233199678 0.489329373231158 4.46646374417469 2.48545347945765 0.678411870030686 2.28152439347468 4.68287578900345 0.91951371752657 1.7676806775853 4.73445491516031 1.76221812260337 0.949903556611389 1.15009669563733 2.25492475088686 3.17593839485198 3.75803133938462 3.30019089509733 2.47695198049769 3.13468877458945 1.26537337782793 4.84127549221739 2.78166976873763 0.774271552218124 4.1962806659285 0.20365449716337 4.54398233094253 4.7331989207305 1.51426600757986 3.98268776130863 3.48869020817801 4.23614962375723 67.1544955543863
"2" 3.25353413703851 4.94426023331471 2.30020918184891 0.607857997529209 0.102392826229334 2.81919842236675 0.10746474028565 4.43489119061269 3.86059361859225 1.14179925760254 4.39288649940863 2.29772857273929 3.41691715992056 3.07901718537323 0.185152357444167 1.91399752162397 4.94817560422234 4.65053979423828 1.8312685796991 2.30629370897077 4.69993755104952 2.76903758756816 4.26795621635392 0.401996192522347 4.93303359136917 4.40195738570765 3.63829346024431 2.17299086623825 0.0846164755057544 1.95245843846351 0.897948900237679 4.1050941310823 2.67199575901031 2.0341076340992 0.696341511793435 0.214842829154804 0.856708838837221 3.4086792182643 0.433337732683867 3.10962098650634 1.83877705130726 4.67642952338792 1.26711948541924 3.35444953176193 4.25647699390538 0.524726001312956 2.99230778822675 3.70256391004659 4.80400266242214 1.67496287962422 -246.419602668015
"3" 0.938529320992529 4.14439344778657 0.364671050338075 2.71927892696112 0.548592713894323 0.974314461927861 2.38839727477171 2.75887351599522 3.04404324502684 4.47613198659383 0.760241542011499 1.20091126533225 4.86051642568782 0.325840701116249 4.632345297141 4.34928993927315 0.204143516020849 3.5165223502554 3.98504066979513 0.462565679335967 0.00134759116917849 0.641235038638115 1.09500321792439 0.578254713909701 4.31777394725941 1.63670282810926 4.5731492084451 1.33594664861448 1.6842004575301 4.74462491692975 2.16212209081277 3.86030141147785 1.00358045194298 1.34965235716663 1.76862708292902 0.241565527394414 1.08526853262447 2.39294896950014 0.588396042585373 3.63601899356581 2.38894326379523 0.669767544604838 1.6085649933666 4.72721447004005 1.46741184522398 2.69567560753785 4.76655883248895 2.45468999259174 2.83061077701859 2.76445857947692 -273.947615098989
"4" 3.29357322189026 4.18978964677081 2.74302654899657 0.841897309292108 0.30935651040636 0.202082119649276 0.0811343919485807 0.901386347832158 3.61103900009766 3.72262529563159 2.67987541970797 0.393804513150826 2.16065890854225 4.20437747961842 2.53544159000739 4.14058994268999 1.18294963962398 0.713134364923462 1.23329271329567 1.01750408532098 1.57570790615864 1.50059181381948 1.57075680210255 0.647153962636366 4.82672890997492 3.08310911175795 2.43058898835443 3.68986792978831 4.29782685358077 0.873467678902671 4.9852695746813 0.236485005589202 4.01632870081812 3.10732793528587 4.99426037538797 3.47312556928955 1.77525339182466 1.06420221156441 4.48191406321712 0.164824924431741 3.74203311046585 0.626061697257683 3.60976783907972 0.934792952612042 2.12221936671995 0.898375051328912 4.98335375566967 0.378111554309726 0.867630906868726 1.14769686828367 -149.588381144432
"5" 1.49692747974768 4.58777032908984 0.584951873170212 4.8635195416864 2.94021467445418 4.35246034525335 1.53910042368807 3.9355491916649 1.12131820525974 1.45938687724993 0.583740593865514 3.24622878222726 0.150318166706711 0.236940365284681 0.652509821811691 3.22395706898533 1.20485844556242 2.5806651590392 1.90101825282909 3.53000519564375 4.57277176552452 2.28328454657458 1.90884173382074 2.82087368192151 4.91089503047988 2.8701038332656 0.591530448291451 3.67634068825282 2.80552249401808 1.85084396391176 0.426141037605703 0.822624692227691 1.55467269709334 3.83339509135112 4.79273814358748 0.733120592776686 3.11994096962735 1.94693292491138 4.80695518199354 2.65279446728528 0.369187537580729 2.38097552093677 2.16054158867337 3.74395545106381 1.78706527687609 3.6765459284652 1.04156353976578 2.26746678468771 0.963800731115043 2.30794761911966 -36.9633008558539
"6" 0.213807690888643 2.60372737655416 3.8800677692052 4.61168909212574 0.923951111035421 3.27894300338812 4.995554900961 2.49193570693024 2.49299758579582 1.79502234444954 1.44931806251407 1.41120285145007 1.20883926167153 1.13335542846471 1.97752610780299 3.3694704703521 0.753407153533772 4.80304790078662 0.89740748051554 2.31923431390896 0.683254047762603 1.1685400956776 3.24576891027391 2.52623508800752 4.46117468178272 4.15976771852002 0.632199381943792 3.85374978999607 4.37284340616316 0.0339789094869047 0.517194079002365 0.489986100001261 0.0803329679183662 0.86924247792922 3.57051946106367 2.77568905497901 1.96111905039288 2.92667731875554 2.39979505189694 3.06079841451719 4.41314055933617 4.26850262098014 2.17871489468962 1.67577325366437 0.653164339018986 1.38666246668436 1.82111201458611 3.93333765678108 2.91333232074976 0.308627970516682 -62.6092592620631
"7" 2.31594496173784 1.34145925519988 0.107429134659469 3.94044079585001 1.59588177339174 2.30684164562263 4.80155546800233 1.20129694114439 4.06482628895901 1.86114528100006 0.897429515607655 2.42608224158175 3.24688640423119 4.89922762149945 4.19703862746246 2.35541680478491 1.8950015550945 4.60966611513868 1.48517800262198 2.62259895680472 1.10537048429251 4.03003508923575 1.35577595094219 2.07034010440111 3.84735121624544 3.33787125302479 0.0597325596027076 0.760897916043177 2.25475116865709 4.65574425761588 3.48306677886285 2.33716391958296 4.79722775751725 0.353566852863878 4.37049878877588 0.222641559084877 2.49213024042547 1.10797491273843 3.65774529404007 4.2741440795362 2.59994238615036 4.84676792519167 2.06792765413411 0.423017803113908 4.17389621958137 3.50409976555966 3.84606207837351 2.85767951165326 2.85660964786075 4.66283911606297 -116.872989383548
"8" 0.357558041578159 0.749709662050009 3.93857349758036 4.51366252149455 3.00300069851801 4.65027306461707 1.59975458169356 1.94195068906993 2.48517893487588 1.52234856039286 2.76924560428597 4.49371566530317 0.287574691465124 0.867161717033014 1.24549848609604 2.23125370452181 0.221003057667986 0.270523248473182 4.33214625925757 2.44248583796434 4.17466235812753 0.63744428451173 0.103612565435469 3.22674538125284 2.12270571500994 0.865383656928316 3.25241050100885 2.41089643794112 2.33461402589455 2.46945215389132 2.46088175219484 4.82173279044218 2.77443988132291 2.34099947148934 3.35636405972764 3.62971217720769 4.84492865391076 1.11435200320557 0.309347821166739 0.813804967328906 0.955714596202597 0.319975393358618 3.2977167412173 0.692856428213418 1.37579857953824 1.627036962891 2.96445671119727 2.65245929127559 3.4861970494967 3.81682677892968 -166.400676190634
"9" 4.91771960631013 3.34367620525882 1.22075926978141 4.5251344551798 4.38102761050686 4.40661025815643 1.55090728309005 3.49904891336337 4.67117731808685 2.55650645238347 0.181314049987122 0.684228566242382 1.62395742139779 1.2729953636881 3.8496620405931 2.80801951768808 0.851890164194629 0.772466973867267 3.72972431476228 4.88625893602148 0.748911680420861 0.728889773599803 4.86302208388224 0.740733101265505 2.01800600625575 3.02243597107008 2.468434155453 2.36319625866599 0.0882609409745783 0.246993167093024 0.0344500911887735 2.77437649434432 0.755300113232806 4.24178686691448 2.41921373992227 4.4938030897174 0.392071749083698 1.28375582513399 1.19897449621931 1.81903820135631 2.64708733884618 1.80054811295122 1.24722365755588 0.577952462481335 4.28745069424622 4.73656026995741 4.30202115094289 2.00172875192948 1.0469340661075 1.52681569335982 -63.5258998450708
"10" 0.0129490462131798 3.64354029297829 2.16701713157818 0.354180472204462 1.93545932299457 3.74671053490601 0.312800445826724 4.75139100453816 3.96325172274373 4.28004259709269 1.26135304104537 1.67801515781321 4.88674225169234 3.96850506542251 1.45372907747515 2.97254537930712 0.543354058172554 0.875482729170471 1.6480843431782 2.93538265046664 3.09463608777151 2.4354782467708 3.6187454382889 2.71444372367114 3.66851925617084 2.75952207739465 1.41316621680744 0.130516438512132 3.1068824371323 2.96444436069578 2.38279605517164 0.808528458001092 0.0250493595376611 3.84034019662067 4.64039294980466 2.53195130615495 4.27789113251492 3.54566893889569 0.212604717817158 1.84196177637205 4.8224260029383 3.20861676591448 2.94165201485157 0.630761974025518 4.50509820715524 4.2291701270733 4.22791220713407 0.231388612883165 0.871175589272752 4.80051379068755 77.3057464302351
