"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "y"
"1" -0.729344467942612 1.1373069728698 -1.98711565172963 0.375300596609793 0.362696518386843 -1.44543227166129 0.83402720221899 0.23553169879776 0.53921571131614 -0.226249924696536 0.530806481881429 -1.144090211105 0.643056272734553 -2.6224159650948 -0.940284503425197 -1.1977920964027 0.660915570832976 -0.600984585313692 0.764855158292642 0.339845564248973 1.07711578985877 -0.663084922438025 -0.294618963165557 0.748837302002899 -0.952288401185663 -0.865779528729263 1.30147679589081 -1.17629138047331 -0.672193362188617 0.205463945212378 0.129343770469767 1.76016505054502 -1.91723213082732 0.14359397579468 1.21753801858316 0.0902378845605961 1
"2" -1.13674274569553 1.11510738485978 1.25632300860617 -1.02380086706679 -0.662269588884937 0.283719169576485 -0.641042644957804 -2.10567565534198 0.491975104968956 1.64357376865891 -2.29212339507409 -0.0317419341064384 0.163128126957295 0.0609888217804965 0.570529548223985 0.762822105521777 0.850575149662735 -0.133939516036518 0.962516510968436 0.217681761631184 -0.903860402330829 0.225921889871173 0.188421743843671 0.447350542970222 1.29613216007436 -0.562411470539904 0.60372426138589 -0.177933332099402 0.466873759877772 2.70159949437051 -0.535295341794082 2.68528675607276 0.609164623459678 -0.255932765684601 1.5758498477783 -1.33463702603831 2
"3" 0.788243729568631 -1.41475763962018 0.563553760018658 0.31208346693836 -0.343038031050069 0.690193444091 -1.07596427385491 -0.364339471764981 1.95680199654249 -0.48309271963669 -1.57083445792215 0.337598364507538 -0.461958018005929 2.04858175729533 2.16284975111973 -0.545344776723916 0.673412752427628 0.218736372532294 -0.570554424390608 -0.655997967452266 -1.08624976974204 1.66031199703763 -0.565011845393147 -0.818608548547356 -0.696158009479136 -0.775818763191407 -1.92052304584118 0.20432991125508 0.935719916664269 0.885738559496405 0.39031029433857 -0.908282854888226 -0.741629116678681 -1.01420509768855 0.281030626480177 1.65252776411823 1
"4" 1.68574837591823 1.83729829741185 1.4350729745647 0.94054760624817 1.22894148731112 0.134066201298355 -1.05442476259765 -0.604634357871506 -2.13996413534165 -1.17570075255084 -0.422594274702689 0.66371483712299 1.30562082477552 0.501597862313981 0.830296938699306 -0.651884510406376 0.132556837912135 3.46138847318255 -1.34764520883801 1.48668811103227 0.739632756322302 -0.843864731048745 1.00859703521431 1.43062304989953 0.517988943077033 1.55875856882357 3.46319702119538 -0.59614097126528 0.161148616568661 0.156305996500966 0.264934191240803 2.58871059905039 -1.80806990682716 -0.27334432455625 0.519643841300887 -1.40102946186864 2
"5" 0.263237070254688 -0.834963419390158 0.187098408555776 0.0503914307505294 -0.356940996751258 0.731031779162188 -1.01468358330772 -0.668194391857465 0.142307030922953 1.04671740891341 0.0453669350859329 0.187162987161368 -2.54783046475545 -2.03710538365538 -0.7338162389565 0.605268347148327 -0.451163769653791 -0.803753433949839 -0.154760299935984 1.26305008940685 0.48064769892167 0.372245306786381 -0.295593017136476 -0.742553803986504 0.532601550526261 -0.486940009288074 0.730563537643361 -1.34562283279331 1.57430411237315 1.57033935624187 -1.46327188491434 0.885817926916334 0.0796412715805712 1.36254082950053 -0.33326685764994 1.30059629720869 1
"6" 1.33370140382227 -0.417234445776553 0.874141029747925 0.515454612579101 -0.688067565059999 0.582889518234945 -1.52347184653709 0.151117331110763 -1.16748876852459 -0.336120906989952 -2.81254109079886 1.13315136484522 -0.731738027647844 -0.231267209775544 -0.0738938232267396 1.4053684381822 0.0728703502874477 0.581787038114516 -0.290027843492754 -0.861256930082545 1.67994426650869 0.767773593472437 -1.51899466048658 1.19545377660705 1.13713950807945 0.880410397009077 0.0554451290882944 1.53411329092008 3.98563280635593 0.0549626907959875 1.29651185543003 -1.16435905371961 1.15939822346134 0.73543812261134 1.8632798758727 0.671362434082703 2
"7" -1.13958675873399 -0.521862855518292 0.806814815266556 0.161351569071045 0.721016097751345 -0.246808742579046 0.626601279992846 -1.9317654947278 0.386334622999836 2.90626803013232 -1.81707493901889 -0.0673706673542188 1.27161802792557 1.93676056564013 -1.55077050521772 0.00220509651818512 -0.63011164703651 -0.0533539075674329 0.611861688387262 -0.106767642941891 -0.177967847844614 -0.634145685505825 -0.740376320010894 -0.952975785293892 0.953109108328108 -0.192522508150946 0.106036787455904 4.309398364788 0.958392709858679 2.87103358395775 -0.833245416367833 1.71980201754351 -3.52883781274828 0.815892164910633 1.86190398877461 1.00803041973768 2
"8" 0.560708348074893 -0.321467465966274 -1.3206690719468 -0.0614440794826735 0.432575322300459 -1.60599348934664 -0.919518080564273 1.26345572797659 -0.0291576396023485 1.47181576297414 -0.431543989144894 0.0111685887266162 0.064967292121251 0.685732623984633 1.13272572300886 -2.49931622605581 0.102971888898547 1.51136141712297 0.5197690547533 -0.272790086846482 0.395392617189302 -0.24666811209475 0.391565800447044 -0.194144778735716 1.07854258744391 -0.23798116200588 -0.364871932390322 -1.23999811740445 2.04172239258068 1.13876844841928 0.659600175017807 0.155208710728611 1.31073822892528 0.156166065409243 0.222792060862817 -0.281631691881816 1
"9" 0.753100205781795 0.560645969543843 -1.78991696900308 -0.601491400009697 0.322622575281736 -1.24403841621002 -0.874455313471363 -0.228704601439467 -1.33587731726815 1.06581510465117 -1.48319859920497 -0.301422672089258 0.886109783674727 0.35848790152804 0.208535134745895 1.70528832328945 0.331278604157652 -1.07112002025375 1.47121856993407 0.845948752066121 1.47274951241731 -0.972559999032536 -0.167363050462867 -0.512247418796732 0.0181276781632432 0.706568863864927 0.634418804190386 -1.68968554582659 1.1273275025518 -0.961575963976385 0.287473605654264 0.836885389469827 2.6939388099402 0.511598801782783 0.579488701880394 -0.934643575624696 2
"10" -0.0218692484595969 1.49916085239721 0.70384194106631 -1.52593195927313 -0.616156302091445 -0.552373464374876 -1.28741907650355 -0.671261867938662 0.493384945740902 -0.381748009032276 0.0400310997550325 -0.44834369151955 -0.318764305463156 -0.209676015547735 -0.354441145384013 0.374081069029412 -0.189238099442543 -0.0329444758362948 1.12497772778175 0.598255806385348 -0.0660624284601637 1.05320832454414 -0.791636963892347 0.746472660854717 0.489126644335104 -0.574721998896842 -0.906068215250629 0.206833051562041 1.51300383015708 0.197674058192494 1.35643737737597 -0.744846680341353 1.83092508751249 -0.771150140675511 1.62826105945985 1.02718828310161 1
