"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "y"
"1" -0.163543133507095 -0.417576612541059 0.801769399279455 1.82571926126937 0.508694934090222 -0.788320284964379 0.468060722241745 1.0811582779966 -0.584323005681194 -1.28242676130535 0.243043210816677 -0.663832809964472 0.663311612216115 0.106087376918124 0.272281802530438 0.0106011478666663 0.567172241214471 -0.125805188197257 -0.31958334061949 0.403134953270182 -0.750782108235656 1.35854657545142 0.475051523413391 0.00575841090856315 -2.16043699036918 0.627094429811533 -0.685489165300286 0.484507253239208 1.56928769421834 -1.65037720788458 1
"2" -1.43489308232375 0.825097008883153 -0.234736154281368 -0.718909171568943 0.436258355635808 -0.579787336087676 -0.128758958866458 -0.264565926485552 0.380592989807415 0.186444010919456 -0.190482663768835 0.794577257078806 0.316351172258457 -0.0825869838161314 -0.683311306790203 -0.791706955964259 0.059865929949574 -1.81688420146359 0.503366515437149 1.1278424887035 0.812146456410094 0.325219798820579 1.10571145410812 -0.537007091439568 0.498776656257102 0.98554854069912 0.0322017848447286 1.00333078360017 2.26150386140376 -0.446713194996254 2
"3" 0.218691972172053 -0.265951651219957 -0.436492061593756 -1.12922302429658 0.154586893610164 1.63343890104922 -2.66372018086125 -0.260305731279735 0.663522608672348 -0.542495767264565 0.382489989412402 -0.92199955756238 -0.594877930014731 0.202107858123282 1.04121461351614 0.411065111536218 1.10901416675654 2.1440469509739 1.35158735215065 1.38761035772582 0.254867092096545 -0.152474503028798 -0.399577526585857 0.592724188320603 -2.24625265486887 -0.0823577657500932 -0.245070157542472 -0.65089824605077 0.0179653367784238 0.0972536620179048 1
"4" 1.25608535773899 0.15137664959133 1.03349208392683 1.90748397642199 -1.21596290235292 -0.401661939292505 1.63335316493469 0.782864451892796 1.17275712682694 -0.225546579667766 3.04604537413219 0.168022828789848 0.0971108219073428 -0.363330775226891 -0.100740940764377 1.74529855272118 1.07249499061049 0.161944864811066 1.86714829733348 -0.426869530919623 -0.415090495239365 -0.637094687254184 1.09489407264221 -0.0860459323336947 1.96108455712683 0.0452222378034328 2.03900068898936 0.296980306988087 -0.492442490043666 -1.33318980366939 2
"5" -0.548999633467146 0.675290298053806 -0.15381544395684 -0.790514008015811 1.79437957712538 0.85634821865721 0.364902382636514 -0.974770036543079 1.6691355815061 -1.11762615518545 -0.370116821374199 -1.91523784615007 -0.0619730651040145 -1.5302530813552 0.77989392065141 -0.185292910598384 0.691640152360521 -1.04815745314164 2.52421151968252 -0.626459048258077 1.44318276002157 0.779488113004899 1.26308566111444 1.13215662767925 -1.78355631795836 1.20739358790417 -0.725301422251155 -0.396674386424071 0.0611840449496145 1.49494622059403 2
"6" 0.706341685917907 0.128594038286704 0.671046392009807 2.44252157984033 0.502372911785147 3.6102832218484 -0.565218937591547 0.109747970138025 0.730317242998296 -0.532696915963755 -0.835132327560761 1.44225136999656 -0.0665890712201025 0.0302235675847506 0.590708747898634 -1.66019057172337 1.66526864150085 0.365250206314212 0.187376633399939 0.274568217834839 0.123964036725306 -0.0797947874920313 0.118338661933228 0.0152819466212456 1.48649804040102 0.129693349168556 0.301234846594232 -0.223520156988333 0.335809064848832 0.321674039171968 2
"7" -1.34967471976325 0.650841578978514 -0.333759958077327 -1.20928229693918 -0.113546190392457 1.10581569943214 0.787720150557254 1.72768219790666 0.0521949311057352 -0.324869471976105 -1.28940403016454 1.18711019897662 -1.3764697217192 -1.80472561505292 0.674988856403511 -1.2149086912904 -1.01888009865496 0.0134207847291607 -0.495878928993905 0.352681852880105 -0.614966387192983 -0.0553110314232253 -1.34446680871763 1.90096013505539 1.78732936534604 -0.597015264009973 -0.242080919255639 -0.0641437177926411 0.602715441497132 -0.449610750542613 1
"8" 1.76127719454214 0.189963959901748 -0.363452619145444 1.98994477096853 -0.32849156015243 1.16257040373405 -0.19052598332119 2.29190723567707 0.619427190577076 1.73264832502522 -0.612759094564622 -1.05108297805704 0.586046550847769 0.687276072312924 -1.16126923511936 -0.975434191354205 0.366569243349294 -0.855974586129687 2.09643478566597 1.42590099439854 -0.255584186373356 1.03643277592431 -0.273030890055828 -0.234164105419294 -0.896025326522811 0.318193483496302 0.568811027768941 2.10885320822527 1.2083993297974 1.43218003358072 2
"9" -0.679265840631657 -1.43539903462666 -0.159108583946226 0.25600759231346 -0.29556591521544 -0.548526567184311 -1.76254275926993 0.56743324076377 0.83019825011216 0.350507474499582 1.1703705654965 -0.224105789649191 -0.914786157681017 1.25819813361512 -0.505978896725758 -1.4495248631123 1.40310264564933 -0.961529188670985 1.84091274194022 0.644793540226341 -0.087587494710123 0.693269775969957 -1.07740628124302 -0.944141219572741 0.934982641081749 0.956594682065973 0.379316656021817 0.940566124879634 -0.420963736911531 1.19417264884349 1
"10" 0.229542186378155 0.541974833884165 0.0125734658698107 -0.328935238549105 0.902978584568025 0.0287904471185188 -0.288330215873294 -0.867284142233821 0.399876959186825 -0.0355592281190235 0.207312685159025 0.725295914838147 0.114680762592427 -0.0541944285006107 -0.940469391764964 0.307905333113411 1.96068016086842 0.919036856544075 -0.0690640476167621 0.945266297813097 0.239329684894815 -0.35908985377002 0.777155852585379 -1.97544647285608 1.15484847741356 0.675004765059038 0.0701212180477439 0.491630783373304 -0.540092178038438 -1.24376343968514 2
